timestamp,latitude,longitude,groundspeed,altitude,altitudeStatus,updateType,altitudeChange,flight_id
1487556699,31.959444046,-102.247779846,147,50,-,Z,C,SWA4569-1487312847-airline-0540
1487556759,31.9977779388,-102.283058167,230,66,-,Z,C,SWA4569-1487312847-airline-0540
1487556820,32.0127792358,-102.201385498,318,91,-,Z,C,SWA4569-1487312847-airline-0540
1487556847,32.0005569458,-102.166664124,284,103,-,Z,C,SWA4569-1487312847-airline-0540
1487556908,31.9641666412,-102.071662903,314,125,-,Z,C,SWA4569-1487312847-airline-0540
1487556970,31.927778244,-101.968055725,336,160,-,Z,C,SWA4569-1487312847-airline-0540
1487557032,31.8922214508,-101.866668701,336,193,-,Z,C,SWA4569-1487312847-airline-0540
1487557093,31.8552780151,-101.763885498,338,218,-,Z,C,SWA4569-1487312847-airline-0540
1487557155,31.8172225952,-101.657501221,347,244,-,Z,C,SWA4569-1487312847-airline-0540
1487557216,31.7702770233,-101.526947021,357,267,-,Z,C,SWA4569-1487312847-airline-0540
1487557347,31.6886119843,-101.303337097,374,301,-,Z,C,SWA4569-1487312847-airline-0540
1487557401,31.6666660309,-101.167503357,413,310,-,Z,C,SWA4569-1487312847-airline-0540
1487557462,31.6544437408,-101.02722168,429,310,-,Z, ,SWA4569-1487312847-airline-0540
1487557524,31.6413879395,-100.890830994,427,310,-,Z, ,SWA4569-1487312847-airline-0540
1487557585,31.6438884735,-100.750274658,441,310,-,Z, ,SWA4569-1487312847-airline-0540
1487557647,31.7374992371,-100.629447937,511,310,-,Z, ,SWA4569-1487312847-airline-0540
1487557708,31.8877773285,-100.575836182,537,310,-,Z, ,SWA4569-1487312847-airline-0540
1487557770,32.0327758789,-100.525276184,541,310,-,Z, ,SWA4569-1487312847-airline-0540
1487557831,32.1722221375,-100.456947327,546,320,-,Z,C,SWA4569-1487312847-airline-0540
1487557893,32.2211112976,-100.283607483,471,344,-,Z,C,SWA4569-1487312847-airline-0540
1487557954,32.1719436646,-100.167221069,407,350,-,Z,C,SWA4569-1487312847-airline-0540
1487558015,32.0972213745,-100.080276489,384,350,-,Z, ,SWA4569-1487312847-airline-0540
1487558077,32.0224990845,-99.9913864136,383,350,-,Z, ,SWA4569-1487312847-airline-0540
1487558138,31.9613895416,-99.8899993896,392,350,-,Z, ,SWA4569-1487312847-airline-0540
1487558199,31.9191665649,-99.7633361816,420,350,-,Z, ,SWA4569-1487312847-airline-0540
1487558261,31.8877773285,-99.6324996948,421,350,-,Z, ,SWA4569-1487312847-airline-0540
1487558322,31.8436107635,-99.4816665649,409,350,-,Z, ,SWA4569-1487312847-airline-0540
1487558383,31.8030548096,-99.3516693115,421,350,-,Z, ,SWA4569-1487312847-airline-0540
1487558445,31.7605552673,-99.2183303833,431,350,-,Z, ,SWA4569-1487312847-airline-0540
1487558506,31.7047214508,-99.0994415283,427,350,-,Z, ,SWA4569-1487312847-airline-0540
1487558567,31.6052780151,-99.0591659546,376,350,-,Z, ,SWA4569-1487312847-airline-0540
1487558629,31.5161113739,-98.986114502,404,350,-,Z, ,SWA4569-1487312847-airline-0540
1487558690,31.4341659546,-98.8899993896,415,350,-,Z, ,SWA4569-1487312847-airline-0540
1487558751,31.3544445038,-98.7949981689,412,350,-,Z, ,SWA4569-1487312847-airline-0540
1487558813,31.2761116028,-98.7027740479,405,350,-,Z, ,SWA4569-1487312847-airline-0540
1487558874,31.1980552673,-98.6088867188,404,350,-,Z, ,SWA4569-1487312847-airline-0540
1487558935,31.1013889313,-98.4958343506,407,350,-,Z, ,SWA4569-1487312847-airline-0540
1487558997,31.0213890076,-98.4013900757,408,350,-,Z, ,SWA4569-1487312847-airline-0540
1487559058,30.9408340454,-98.3066635132,410,350,-,Z, ,SWA4569-1487312847-airline-0540
1487559119,30.8586120605,-98.2105560303,417,350,-,Z, ,SWA4569-1487312847-airline-0540
1487559181,30.7769451141,-98.1158370972,417,350,-,Z, ,SWA4569-1487312847-airline-0540
1487559242,30.7016658783,-98.0155563354,423,350,-,Z, ,SWA4569-1487312847-airline-0540
1487559303,30.6747226715,-97.8691635132,462,350,-,Z, ,SWA4569-1487312847-airline-0540
1487559364,30.6536102295,-97.7211074829,468,350,-,Z, ,SWA4569-1487312847-airline-0540
1487559428,30.6316661835,-97.5461120605,459,349,-,Z,D,SWA4569-1487312847-airline-0540
1487559563,30.584444046,-97.2099990845,457,326,-,Z,D,SWA4569-1487312847-airline-0540
1487559600,30.5719451904,-97.1288909912,457,317,-,Z,D,SWA4569-1487312847-airline-0540
1487559612,30.5705547333,-97.1133346558,460,314,-,Z,D,SWA4569-1487312847-airline-0540
1487559661,30.5413894653,-96.9772186279,459,284,-,Z,D,SWA4569-1487312847-airline-0540
1487559673,30.536945343,-96.9569473267,461,280,-,Z,D,SWA4569-1487312847-airline-0540
1487559722,30.5058326721,-96.8452758789,445,258,-,Z,D,SWA4569-1487312847-airline-0540
1487559734,30.5033340454,-96.8349990845,446,257,-,Z,D,SWA4569-1487312847-airline-0540
1487559782,30.4675006866,-96.7088851929,425,231,-,Z,D,SWA4569-1487312847-airline-0540
1487559795,30.4611110687,-96.6816635132,421,226,-,Z,D,SWA4569-1487312847-airline-0540
1487559856,30.4272212982,-96.5627746582,400,201,-,Z,D,SWA4569-1487312847-airline-0540
1487559904,30.3822231293,-96.4858322144,360,187,-,Z,D,SWA4569-1487312847-airline-0540
1487559917,30.3705558777,-96.4661102295,371,183,-,Z,D,SWA4569-1487312847-airline-0540
1487559965,30.3211116791,-96.3813858032,374,166,-,Z,D,SWA4569-1487312847-airline-0540
1487559978,30.3122215271,-96.3661117554,370,163,-,Z,D,SWA4569-1487312847-airline-0540
1487560026,30.2647228241,-96.2836074829,360,147,-,Z,D,SWA4569-1487312847-airline-0540
1487560039,30.2566661835,-96.2691650391,369,144,-,Z,D,SWA4569-1487312847-airline-0540
1487560087,30.1949996948,-96.2022247314,340,128,-,Z,D,SWA4569-1487312847-airline-0540
1487560099,30.1858329773,-96.1972198486,352,126,-,Z,D,SWA4569-1487312847-airline-0540
1487560148,30.1177768707,-96.1600036621,277,119,-,Z,D,SWA4569-1487312847-airline-0540
1487560161,30.1158332825,-96.1586074829,305,119,-,Z, ,SWA4569-1487312847-airline-0540
1487560208,30.0452785492,-96.1200027466,290,117,-,Z,D,SWA4569-1487312847-airline-0540
1487560221,30.043056488,-96.118888855,293,117,-,Z, ,SWA4569-1487312847-airline-0540
1487560275,29.9658336639,-96.0761108398,282,115,-,Z,D,SWA4569-1487312847-airline-0540
1487560343,29.8894443512,-96.0311126709,282,112,-,Z,D,SWA4569-1487312847-airline-0540
1487560397,29.8266658783,-95.995552063,280,110,-,Z,D,SWA4569-1487312847-airline-0540
1487560458,29.7577781677,-95.9502792358,282,103,-,Z,D,SWA4569-1487312847-airline-0540
1487560518,29.6952781677,-95.9094467163,220,96,-,Z,D,SWA4569-1487312847-airline-0540
1487560579,29.6519451141,-95.868888855,201,89,-,Z,D,SWA4569-1487312847-airline-0540
1487560640,29.6458339691,-95.7997207642,214,82,-,Z,D,SWA4569-1487312847-airline-0540
1487560701,29.6419448853,-95.7330551147,207,75,-,Z,D,SWA4569-1487312847-airline-0540
1487560768,29.6527786255,-95.6644439697,228,64,-,Z,D,SWA4569-1487312847-airline-0540
1487560829,29.6825008392,-95.5983352661,212,54,-,Z,D,SWA4569-1487312847-airline-0540
1487560889,29.7355556488,-95.5586090088,231,42,-,Z,D,SWA4569-1487312847-airline-0540
1487560944,29.7855548859,-95.5308303833,218,32,-,Z,D,SWA4569-1487312847-airline-0540
1487561005,29.8061103821,-95.4802780151,182,20,-,Z,D,SWA4569-1487312847-airline-0540
1487561066,29.7791671753,-95.4377746582,144,20,-,Z, ,SWA4569-1487312847-airline-0540
1487561127,29.7513885498,-95.4075012207,140,20,-,Z, ,SWA4569-1487312847-airline-0540
1487561187,29.7230548859,-95.3747253418,144,20,-,Z, ,SWA4569-1487312847-airline-0540
1487561200,29.7186203003,-95.3664321899,124,20,-,M, ,SWA4569-1487312847-airline-0540
1487561257,29.6952781677,-95.3386077881,141,14,-,Z,D,SWA4569-1487312847-airline-0540
1487561309,29.6755561829,-95.3155517578,114,8,-,Z,D,SWA4569-1487312847-airline-0540
1487553374,36.0999984741,-86.6833343506,174,12,-,Z,C,SWA3020-1487312847-airline-0255
1487553434,36.0833320618,-86.75,224,33,-,Z,C,SWA3020-1487312847-airline-0255
1487553494,36.0833320618,-86.8499984741,276,60,-,Z,C,SWA3020-1487312847-airline-0255
1487553563,36.0916671753,-86.9344482422,265,89,-,Z,C,SWA3020-1487312847-airline-0255
1487553625,36.0950012207,-87.056388855,291,106,-,Z,C,SWA3020-1487312847-airline-0255
1487553686,36.0983314514,-87.1791687012,348,130,-,Z,C,SWA3020-1487312847-airline-0255
1487553748,36.0825004578,-87.3022232056,364,151,-,Z,C,SWA3020-1487312847-airline-0255
1487553810,36.0569458008,-87.4294433594,376,172,-,Z,C,SWA3020-1487312847-airline-0255
1487553871,36.0299987793,-87.5602798462,390,189,-,Z,C,SWA3020-1487312847-airline-0255
1487553933,36.0030555725,-87.6930541992,395,209,-,Z,C,SWA3020-1487312847-airline-0255
1487553994,35.9755554199,-87.8269424438,399,224,-,Z,C,SWA3020-1487312847-airline-0255
1487554056,35.9477767944,-87.9627761841,405,246,-,Z,C,SWA3020-1487312847-airline-0255
1487554116,35.9131317139,-88.1263122559,408,260,-,M,C,SWA3020-1487312847-airline-0255
1487554179,35.8825111389,-88.2673568726,409,279,-,M,C,SWA3020-1487312847-airline-0255
1487554179,35.8838882446,-88.2597198486,406,278,-,Z, ,SWA3020-1487312847-airline-0255
1487554241,35.825553894,-88.3772201538,404,294,-,Z,-,SWA3020-1487312847-airline-0255
1487554242,35.8236312866,-88.4000930786,431,296,-,M,C,SWA3020-1487312847-airline-0255
1487554302,35.7663879395,-88.4927749634,403,311,-,Z,C,SWA3020-1487312847-airline-0255
1487554364,35.7363891602,-88.6183319092,390,321,-,Z,C,SWA3020-1487312847-airline-0255
1487554425,35.7072219849,-88.7461090088,385,332,-,Z,C,SWA3020-1487312847-airline-0255
1487554487,35.6777763367,-88.8686141968,385,340,-,Z,C,SWA3020-1487312847-airline-0255
1487554489,35.6677703857,-88.8976364136,395,340,-,M, ,SWA3020-1487312847-airline-0255
1487554548,35.6122207642,-88.9794464111,400,339,-,Z,-,SWA3020-1487312847-airline-0255
1487554554,35.5983009338,-89.016746521,390,340,-,M, ,SWA3020-1487312847-airline-0255
1487554610,35.5325012207,-89.1083297729,401,340,-,Z, ,SWA3020-1487312847-airline-0255
1487554671,35.4661102295,-89.2169418335,401,340,-,Z, ,SWA3020-1487312847-airline-0255
1487554733,35.400554657,-89.3249969482,401,340,-,Z, ,SWA3020-1487312847-airline-0255
1487554794,35.3338890076,-89.4311141968,398,340,-,Z, ,SWA3020-1487312847-airline-0255
1487554856,35.2677764893,-89.5374984741,397,340,-,Z, ,SWA3020-1487312847-airline-0255
1487554918,35.2022209167,-89.6427764893,396,340,-,Z, ,SWA3020-1487312847-airline-0255
1487554979,35.1361122131,-89.748336792,396,340,-,Z, ,SWA3020-1487312847-airline-0255
1487555041,35.0583343506,-89.8744430542,396,340,-,Z, ,SWA3020-1487312847-airline-0255
1487555102,34.9927787781,-89.9800033569,396,340,-,Z, ,SWA3020-1487312847-airline-0255
1487555164,34.9249992371,-90.0841674805,397,340,-,Z, ,SWA3020-1487312847-airline-0255
1487555225,34.8588905334,-90.189163208,397,340,-,Z, ,SWA3020-1487312847-airline-0255
1487555287,34.7911109924,-90.2949981689,397,340,-,Z, ,SWA3020-1487312847-airline-0255
1487555349,34.7102775574,-90.4222259521,397,340,-,Z, ,SWA3020-1487312847-airline-0255
1487555410,34.6411094666,-90.5294418335,400,340,-,Z, ,SWA3020-1487312847-airline-0255
1487555472,34.5727767944,-90.6352767944,401,340,-,Z, ,SWA3020-1487312847-airline-0255
1487555533,34.505279541,-90.7408370972,401,340,-,Z, ,SWA3020-1487312847-airline-0255
1487555595,34.4369430542,-90.8472213745,401,340,-,Z, ,SWA3020-1487312847-airline-0255
1487555656,34.3677787781,-90.951385498,401,340,-,Z, ,SWA3020-1487312847-airline-0255
1487555718,34.286945343,-91.0769424438,399,340,-,Z, ,SWA3020-1487312847-airline-0255
1487555780,34.219165802,-91.1811141968,398,340,-,Z, ,SWA3020-1487312847-airline-0255
1487555841,34.1519432068,-91.2847213745,397,340,-,Z, ,SWA3020-1487312847-airline-0255
1487555903,34.0836105347,-91.388053894,396,340,-,Z, ,SWA3020-1487312847-airline-0255
1487555964,34.0163879395,-91.492225647,396,340,-,Z, ,SWA3020-1487312847-airline-0255
1487556026,33.9477767944,-91.5961074829,396,340,-,Z, ,SWA3020-1487312847-airline-0255
1487556087,33.8774986267,-91.6999969482,398,340,-,Z, ,SWA3020-1487312847-airline-0255
1487556149,33.7980537415,-91.823890686,398,340,-,Z, ,SWA3020-1487312847-airline-0255
1487556210,33.7263870239,-91.9272232056,398,340,-,Z, ,SWA3020-1487312847-airline-0255
1487556272,33.6591682434,-92.0302810669,397,340,-,Z, ,SWA3020-1487312847-airline-0255
1487556333,33.5922241211,-92.131942749,393,340,-,Z, ,SWA3020-1487312847-airline-0255
1487556366,33.5411109924,-92.1808319092,397,340,-,Z, ,SWA3020-1487312847-airline-0255
1487556428,33.4330558777,-92.2180557251,409,340,-,Z, ,SWA3020-1487312847-airline-0255
1487556489,33.3219451904,-92.2527770996,409,340,-,Z, ,SWA3020-1487312847-airline-0255
1487556551,33.2119445801,-92.2877807617,409,340,-,Z, ,SWA3020-1487312847-airline-0255
1487556613,33.1022224426,-92.3261108398,409,340,-,Z, ,SWA3020-1487312847-airline-0255
1487556674,33.0083351135,-92.3955535889,400,340,-,Z, ,SWA3020-1487312847-airline-0255
1487556736,32.9147224426,-92.4622192383,395,340,-,Z, ,SWA3020-1487312847-airline-0255
1487556797,32.8211097717,-92.5286102295,394,340,-,Z, ,SWA3020-1487312847-airline-0255
1487556859,32.7091674805,-92.6094436646,391,340,-,Z, ,SWA3020-1487312847-airline-0255
1487556920,32.6138877869,-92.6786117554,390,340,-,Z, ,SWA3020-1487312847-airline-0255
1487556982,32.5208320618,-92.7450027466,389,340,-,Z, ,SWA3020-1487312847-airline-0255
1487557044,32.431388855,-92.8086090088,389,340,-,Z, ,SWA3020-1487312847-airline-0255
1487557105,32.3363876343,-92.8780517578,389,340,-,Z, ,SWA3020-1487312847-airline-0255
1487557167,32.2441673279,-92.943611145,390,340,-,Z, ,SWA3020-1487312847-airline-0255
1487557228,32.1511116028,-93.0091629028,390,339,-,Z,D,SWA3020-1487312847-airline-0255
1487557273,32.0766677856,-93.0605545044,390,340,-,Z,C,SWA3020-1487312847-airline-0255
1487557335,31.9786109924,-93.1286087036,389,340,-,Z, ,SWA3020-1487312847-airline-0255
1487557396,31.8863887787,-93.1949996948,389,340,-,Z, ,SWA3020-1487312847-airline-0255
1487557458,31.793888092,-93.2586135864,388,340,-,Z, ,SWA3020-1487312847-airline-0255
1487557519,31.6916675568,-93.3311080933,384,340,-,Z, ,SWA3020-1487312847-airline-0255
1487557580,31.6005554199,-93.3927764893,383,340,-,Z, ,SWA3020-1487312847-airline-0255
1487557642,31.5116672516,-93.4563903809,380,340,-,Z, ,SWA3020-1487312847-airline-0255
1487557703,31.4211120605,-93.5183334351,377,340,-,Z, ,SWA3020-1487312847-airline-0255
1487557765,31.3322219849,-93.5797195435,376,340,-,Z, ,SWA3020-1487312847-airline-0255
1487557826,31.2338886261,-93.6477813721,376,340,-,Z, ,SWA3020-1487312847-airline-0255
1487557887,31.1438884735,-93.7091674805,376,340,-,Z, ,SWA3020-1487312847-airline-0255
1487557949,31.0552768707,-93.7699966431,374,340,-,Z, ,SWA3020-1487312847-airline-0255
1487558010,30.9652786255,-93.8313903809,373,339,-,Z,D,SWA3020-1487312847-airline-0255
1487558071,30.8766670227,-93.8927764893,373,340,-,Z,C,SWA3020-1487312847-airline-0255
1487558115,30.7936115265,-93.9499969482,374,340,-,Z, ,SWA3020-1487312847-airline-0255
1487558140,30.7583332062,-93.9741668701,374,340,-,Z, ,SWA3020-1487312847-airline-0255
1487558201,30.6697216034,-94.0350036621,377,340,-,Z, ,SWA3020-1487312847-airline-0255
1487558255,30.5888881683,-94.0891647339,379,340,-,Z, ,SWA3020-1487312847-airline-0255
1487558316,30.4988880157,-94.1500015259,378,330,-,Z,D,SWA3020-1487312847-airline-0255
1487558377,30.4077777863,-94.2111129761,378,298,-,Z,D,SWA3020-1487312847-airline-0255
1487558438,30.3152770996,-94.2738876343,382,268,-,Z,D,SWA3020-1487312847-airline-0255
1487558499,30.2322216034,-94.3402786255,366,252,-,Z,D,SWA3020-1487312847-airline-0255
1487558561,30.19972229,-94.4472198486,354,232,-,Z,D,SWA3020-1487312847-airline-0255
1487558622,30.1669445038,-94.566947937,355,208,-,Z,D,SWA3020-1487312847-airline-0255
1487558683,30.1380558014,-94.67527771,355,187,-,Z,D,SWA3020-1487312847-airline-0255
1487558744,30.1113891602,-94.7794418335,346,167,-,Z,D,SWA3020-1487312847-airline-0255
1487558805,30.0781097412,-94.9014587402,334,142,-,M,D,SWA3020-1487312847-airline-0255
1487558805,30.0825004578,-94.8797225952,337,146,-,Z, ,SWA3020-1487312847-airline-0255
1487558865,30.0513401031,-95.001991272,330,141,-,M,D,SWA3020-1487312847-airline-0255
1487558927,30.0230560303,-95.1061096191,340,121,-,Z,D,SWA3020-1487312847-airline-0255
1487558988,29.9708328247,-95.1675033569,287,120,-,Z,D,SWA3020-1487312847-airline-0255
1487559058,29.8850002289,-95.1938858032,269,100,-,Z,D,SWA3020-1487312847-airline-0255
1487559111,29.8280563354,-95.2094421387,268,88,-,Z,D,SWA3020-1487312847-airline-0255
1487559172,29.7600002289,-95.2313919067,260,73,-,Z,D,SWA3020-1487312847-airline-0255
1487559233,29.6983337402,-95.260559082,253,61,-,Z,D,SWA3020-1487312847-airline-0255
1487559294,29.6597213745,-95.3180541992,229,57,-,Z,D,SWA3020-1487312847-airline-0255
1487559355,29.6574993134,-95.3941650391,245,44,-,Z,D,SWA3020-1487312847-airline-0255
1487559416,29.6883335114,-95.4816665649,272,40,-,Z,D,SWA3020-1487312847-airline-0255
1487559477,29.740278244,-95.5247192383,263,31,-,Z,D,SWA3020-1487312847-airline-0255
1487559538,29.774723053,-95.4730529785,217,23,-,Z,D,SWA3020-1487312847-airline-0255
1487559599,29.76222229,-95.4222259521,190,20,-,Z,-,SWA3020-1487312847-airline-0255
1487559601,29.7677192688,-95.4113311768,188,21,-,M,D,SWA3020-1487312847-airline-0255
1487559660,29.7336120605,-95.382774353,173,20,-,Z,D,SWA3020-1487312847-airline-0255
1487559721,29.7063884735,-95.3505554199,156,16,-,Z,D,SWA3020-1487312847-airline-0255
1487559782,29.6830558777,-95.323059082,136,10,-,Z,D,SWA3020-1487312847-airline-0255
1487551594,41.7953796387,-87.7666473389,165,11,-,A,-,SWA1775-1487312841-airline-0053
1487551601,41.7999992371,-87.7666702271,173,15,-,Z,C,SWA1775-1487312841-airline-0053
1487551611,41.8058204651,-87.777381897,175,18,-,A,C,SWA1775-1487312841-airline-0053
1487551628,41.8205986023,-87.7752685547,195,22,-,A,C,SWA1775-1487312841-airline-0053
1487551643,41.829208374,-87.7638473511,215,25,-,A,C,SWA1775-1487312841-airline-0053
1487551658,41.8316497803,-87.7406463623,225,29,-,A,C,SWA1775-1487312841-airline-0053
1487551677,41.8233184814,-87.718421936,222,29,-,A, ,SWA1775-1487312841-airline-0053
1487551692,41.8144683838,-87.7014923096,223,31,-,A,C,SWA1775-1487312841-airline-0053
1487551707,41.8049316406,-87.6838607788,224,35,-,A,C,SWA1775-1487312841-airline-0053
1487551722,41.7947387695,-87.6683425903,226,42,-,A,C,SWA1775-1487312841-airline-0053
1487551739,41.7778396606,-87.6610031128,229,51,-,A,C,SWA1775-1487312841-airline-0053
1487551779,41.7439498901,-87.6890411377,255,61,-,A,C,SWA1775-1487312841-airline-0053
1487551794,41.7280883789,-87.7069168091,267,68,-,A,C,SWA1775-1487312841-airline-0053
1487551809,41.7142486572,-87.7215499878,279,73,-,A,C,SWA1775-1487312841-airline-0053
1487551824,41.6972084045,-87.740196228,286,82,-,A,C,SWA1775-1487312841-airline-0053
1487551841,41.6803016663,-87.756980896,287,91,-,A,C,SWA1775-1487312841-airline-0053
1487551871,41.6435394287,-87.7828063965,301,105,-,A,C,SWA1775-1487312841-airline-0053
1487551901,41.6031188965,-87.8117218018,341,110,-,A,C,SWA1775-1487312841-airline-0053
1487551931,41.5594215393,-87.8426589966,365,121,-,A,C,SWA1775-1487312841-airline-0053
1487551961,41.5144882202,-87.8739471436,375,133,-,A,C,SWA1775-1487312841-airline-0053
1487551991,41.471988678,-87.9035873413,386,144,-,A,C,SWA1775-1487312841-airline-0053
1487552021,41.4275817871,-87.9345703125,387,158,-,A,C,SWA1775-1487312841-airline-0053
1487552051,41.3752593994,-87.9710235596,390,172,-,A,C,SWA1775-1487312841-airline-0053
1487552081,41.3229293823,-88.007598877,399,185,-,A,C,SWA1775-1487312841-airline-0053
1487552111,41.2809906006,-88.036819458,402,195,-,A,C,SWA1775-1487312841-airline-0053
1487552141,41.2234039307,-88.0768966675,406,208,-,A,C,SWA1775-1487312841-airline-0053
1487552171,41.1751785278,-88.1104125977,411,217,-,A,C,SWA1775-1487312841-airline-0053
1487552201,41.123500824,-88.1461791992,417,227,-,A,C,SWA1775-1487312841-airline-0053
1487552221,41.0887794495,-88.170173645,420,233,-,A,C,SWA1775-1487312841-airline-0053
1487552264,41.0164489746,-88.2202148438,428,245,-,A,C,SWA1775-1487312841-airline-0053
1487552280,40.9858894348,-88.2412490845,429,249,-,A,C,SWA1775-1487312841-airline-0053
1487552310,40.9381713867,-88.2740478516,432,257,-,A,C,SWA1775-1487312841-airline-0053
1487552340,40.8877716064,-88.3087234497,434,264,-,A,C,SWA1775-1487312841-airline-0053
1487552357,40.8545684814,-88.3315124512,437,269,-,A,C,SWA1775-1487312841-airline-0053
1487552417,40.7486610413,-88.4041137695,440,283,-,A,C,SWA1775-1487312841-airline-0053
1487552447,40.6874504089,-88.4456787109,435,293,-,A,C,SWA1775-1487312841-airline-0053
1487552478,40.6325187683,-88.4830322266,432,302,-,A,C,SWA1775-1487312841-airline-0053
1487552508,40.5915489197,-88.5109329224,428,309,-,A,C,SWA1775-1487312841-airline-0053
1487552539,40.5250892639,-88.5560913086,424,319,-,A,C,SWA1775-1487312841-airline-0053
1487552577,40.4576683044,-88.6019287109,425,320,-,A,C,SWA1775-1487312841-airline-0053
1487552607,40.4047889709,-88.6376266479,426,320,-,A, ,SWA1775-1487312841-airline-0053
1487552640,40.3491516113,-88.6752090454,426,320,-,A, ,SWA1775-1487312841-airline-0053
1487552671,40.3002281189,-88.7081298828,427,324,-,A,C,SWA1775-1487312841-airline-0053
1487552701,40.2405891418,-88.7482299805,426,331,-,A,C,SWA1775-1487312841-airline-0053
1487552759,40.1426010132,-88.8097305298,431,340,-,A,C,SWA1775-1487312841-airline-0053
1487552823,40.0209007263,-88.8812332153,431,340,-,A, ,SWA1775-1487312841-airline-0053
1487552853,39.9700508118,-88.9111328125,431,340,-,A, ,SWA1775-1487312841-airline-0053
1487552886,39.906829834,-88.9481811523,431,340,-,A, ,SWA1775-1487312841-airline-0053
1487552918,39.863658905,-88.9735107422,430,340,-,A, ,SWA1775-1487312841-airline-0053
1487552948,39.8146781921,-89.0022125244,430,340,-,A, ,SWA1775-1487312841-airline-0053
1487552978,39.7411804199,-89.0452270508,429,340,-,A, ,SWA1775-1487312841-airline-0053
1487553008,39.6898803711,-89.0752029419,428,340,-,A, ,SWA1775-1487312841-airline-0053
1487553043,39.6234016418,-89.1137084961,427,340,-,A, ,SWA1775-1487312841-airline-0053
1487553073,39.5707511902,-89.1440963745,426,340,-,A, ,SWA1775-1487312841-airline-0053
1487553103,39.5164909363,-89.1755523682,425,340,-,A, ,SWA1775-1487312841-airline-0053
1487553133,39.462020874,-89.2071914673,424,340,-,A, ,SWA1775-1487312841-airline-0053
1487553195,39.3556785583,-89.2688598633,423,340,-,A, ,SWA1775-1487312841-airline-0053
1487553228,39.2922782898,-89.3052902222,423,340,-,A, ,SWA1775-1487312841-airline-0053
1487553258,39.2385902405,-89.3360366821,423,340,-,A, ,SWA1775-1487312841-airline-0053
1487553288,39.1837615967,-89.3674926758,424,340,-,A, ,SWA1775-1487312841-airline-0053
1487553318,39.129901886,-89.3983764648,425,340,-,A, ,SWA1775-1487312841-airline-0053
1487553378,39.0202713013,-89.4608764648,427,340,-,A, ,SWA1775-1487312841-airline-0053
1487553408,38.9663505554,-89.4915771484,427,340,-,A, ,SWA1775-1487312841-airline-0053
1487553438,38.9155883789,-89.5204162598,428,340,-,A, ,SWA1775-1487312841-airline-0053
1487553468,38.8600883484,-89.551940918,428,340,-,A, ,SWA1775-1487312841-airline-0053
1487553500,38.8009605408,-89.5853881836,428,340,-,A, ,SWA1775-1487312841-airline-0053
1487553531,38.7440299988,-89.6176071167,428,340,-,A, ,SWA1775-1487312841-airline-0053
1487553561,38.6946411133,-89.6454467773,429,340,-,A, ,SWA1775-1487312841-airline-0053
1487553591,38.6339683533,-89.6797180176,429,340,-,A, ,SWA1775-1487312841-airline-0053
1487553621,38.5794487,-89.7105331421,429,340,-,A, ,SWA1775-1487312841-airline-0053
1487553651,38.5262107849,-89.740447998,430,340,-,A, ,SWA1775-1487312841-airline-0053
1487553681,38.4710998535,-89.7713012695,431,340,-,A, ,SWA1775-1487312841-airline-0053
1487553711,38.4330596924,-89.7925415039,432,340,-,A, ,SWA1775-1487312841-airline-0053
1487553771,38.3064918518,-89.8633880615,433,341,-,A,C,SWA1775-1487312841-airline-0053
1487553831,38.1996994019,-89.9227981567,436,350,-,A,C,SWA1775-1487312841-airline-0053
1487553861,38.1421089172,-89.9547729492,440,354,-,A,C,SWA1775-1487312841-airline-0053
1487553892,38.0904693604,-89.9833526611,440,358,-,A,C,SWA1775-1487312841-airline-0053
1487553957,37.9650001526,-90.0524978638,437,360,-,Z,C,SWA1775-1487312841-airline-0053
1487553958,37.9632110596,-90.0537567139,438,360,-,A, ,SWA1775-1487312841-airline-0053
1487554019,37.8455200195,-90.1187515259,439,360,-,A,-,SWA1775-1487312841-airline-0053
1487554021,37.8633346558,-90.1094436646,438,360,-,Z, ,SWA1775-1487312841-airline-0053
1487554080,37.7313117981,-90.1818618774,439,360,-,A, ,SWA1775-1487312841-airline-0053
1487554110,37.6759796143,-90.2122573853,436,360,-,A, ,SWA1775-1487312841-airline-0053
1487554170,37.5666999817,-90.2717895508,436,360,-,A, ,SWA1775-1487312841-airline-0053
1487554230,37.4556884766,-90.331993103,435,360,-,A, ,SWA1775-1487312841-airline-0053
1487554260,37.4017181396,-90.3611984253,434,360,-,A, ,SWA1775-1487312841-airline-0053
1487554291,37.3482589722,-90.3901901245,433,360,-,A, ,SWA1775-1487312841-airline-0053
1487554321,37.2856407166,-90.4241104126,433,360,-,A, ,SWA1775-1487312841-airline-0053
1487554352,37.2375602722,-90.4501495361,431,360,-,A, ,SWA1775-1487312841-airline-0053
1487554382,37.1760406494,-90.4835662842,431,360,-,A, ,SWA1775-1487312841-airline-0053
1487554443,37.0625190735,-90.5443496704,431,360,-,A, ,SWA1775-1487312841-airline-0053
1487554504,36.9515800476,-90.6040725708,436,360,-,A, ,SWA1775-1487312841-airline-0053
1487554565,36.8431510925,-90.6623764038,435,360,-,A, ,SWA1775-1487312841-airline-0053
1487554625,36.7275695801,-90.7241821289,429,360,-,A, ,SWA1775-1487312841-airline-0053
1487554656,36.6712913513,-90.7540206909,428,360,-,A, ,SWA1775-1487312841-airline-0053
